Department,Number,Name,Term,Section,Instructor,Type,Status,Capacity,Availability
ECON,202,INTRODUCTION TO MACROECONOMICS,Su15,400,"Conway, B.",WWW,Open,45,45
ECON,311,INTERMEDIATE MICROECONOMIC THEORY,F14,001,"Tremblay, V.",Lecture,Open,60,1
ECON,311,INTERMEDIATE MICROECONOMIC THEORY,F14,400,"Bergan, N.",WWW,Open,25,1
ECON,311,INTERMEDIATE MICROECONOMIC THEORY,W15,001,"Eisenhuth, R.",Lecture,Open,55,55
ECON,311,INTERMEDIATE MICROECONOMIC THEORY,W15,400,"Bergan, N.",WWW,Open,25,24
ECON,311,INTERMEDIATE MICROECONOMIC THEORY,Sp15,001,"Eisenhuth, R.",Lecture,Open,60,60
ECON,311,INTERMEDIATE MICROECONOMIC THEORY,Sp15,400,"Bergan, N.",WWW,Open,25,25
ECON,311,INTERMEDIATE MICROECONOMIC THEORY,Su15,400,"Bergan, N.",WWW,Open,25,25
ECON,315,INTERMEDIATE MACROECONOMIC THEORY,F14,400,"Champlin, D.",WWW,Open,25,1
ECON,315,INTERMEDIATE MACROECONOMIC THEORY,W15,001,"Meng, Q.",Lecture,Open,60,57
ECON,315,INTERMEDIATE MACROECONOMIC THEORY,W15,400,"Champlin, D.",WWW,Open,25,25
ECON,315,INTERMEDIATE MACROECONOMIC THEORY,Sp15,001,"Meng, Q.",Lecture,Open,60,60
ECON,315,INTERMEDIATE MACROECONOMIC THEORY,Su15,400,"Champlin, D.",WWW,Open,25,25
ECON,329,INTRODUCTION TO MATHEMATICAL ECONOMICS,Sp15,001,"Meng, Q.",Lecture,Open,40,40
ECON,330,MONEY AND BANKING,F14,001,"Chesbro, J.",Lecture,Waitlisted,75,-1
ECON,330,MONEY AND BANKING,W15,400,"Nelson, M.",WWW,Open,25,25
ECON,330,MONEY AND BANKING,Sp15,001,"Chesbro, J.",Lecture,Open,75,75
ECON,330,MONEY AND BANKING,Su15,400,"Nelson, M.",WWW,Open,25,25
ECON,340,INTERNATIONAL ECONOMICS,F14,001,"Lin, J.",Lecture,Open,75,8
ECON,340,INTERNATIONAL ECONOMICS,F14,400,"Bergan, N.",WWW,Open,25,1
ECON,340,INTERNATIONAL ECONOMICS,W15,001,"Lin, J.",Lecture,Open,75,71
ECON,340,INTERNATIONAL ECONOMICS,Sp15,400,"Bergan, N.",WWW,Open,25,25
ECON,352,ENVIRONMENTAL ECONOMICS AND POLICY,F14,001,"Nelson, M.",Lecture,Open,45,2
ECON,352,ENVIRONMENTAL ECONOMICS AND POLICY,W15,400,"Marshall, K.",WWW,Open,25,25
ECON,352,ENVIRONMENTAL ECONOMICS AND POLICY,Sp15,001,"Haim, D.",Lecture,Open,35,35
ECON,399,SPECIAL TOPICS,W15,001,"Chesbro, J.",Lecture,Open,75,72
ECON,401,RESEARCH AND SCHOLARSHIP,F14,001,Staff,Research,Open,10,10
ECON,401,RESEARCH AND SCHOLARSHIP,W15,001,Staff,Research,Open,5,5
ECON,401,RESEARCH AND SCHOLARSHIP,Sp15,001,Staff,Research,Open,5,5
ECON,401,RESEARCH AND SCHOLARSHIP,Su15,001,Staff,Research,Open,60,60
ECON,402,INDEPENDENT STUDY,F14,001,"Hellman, M.",Independent or Special Studies,Open,10,9
ECON,402,INDEPENDENT STUDY,W15,001,Staff,Independent or Special Studies,Open,5,5
ECON,402,INDEPENDENT STUDY,Sp15,001,"Tremblay, V.",Independent or Special Studies,Open,5,5
ECON,402,INDEPENDENT STUDY,Su15,001,Staff,Independent or Special Studies,Open,60,60
ECON,403,THESIS,F14,001,"Tremblay, V.",Thesis,Open,10,7
ECON,403,THESIS,W15,001,"Tremblay, V.",Thesis,Open,5,4
ECON,403,THESIS,Sp15,001,"Tremblay, V.",Thesis,Open,5,5
ECON,403,THESIS,Su15,001,"Tremblay, V.",Thesis,Open,60,60
ECON,405,READING AND CONFERENCE,F14,001,Staff,Reading and Conference,Open,10,10
ECON,405,READING AND CONFERENCE,W15,001,Staff,Reading and Conference,Open,5,5
ECON,405,READING AND CONFERENCE,Sp15,001,"Hellman, M.",Reading and Conference,Open,5,5
ECON,405,READING AND CONFERENCE,Su15,001,Staff,Reading and Conference,Open,60,60
ECON,406,PROJECTS,F14,001,Staff,Project,Open,10,10
ECON,406,PROJECTS,W15,001,Staff,Project,Open,5,5
ECON,406,PROJECTS,Sp15,001,Staff,Project,Open,3,3
ECON,406,PROJECTS,Su15,001,Staff,Project,Open,60,60
ECON,407,SEMINAR,F14,001,"Fare, R.",Lecture,Open,12,3
ECON,410,INTERNSHIP,F14,001,"Tremblay, C.",Internship,Open,5,5
ECON,410,INTERNSHIP,W15,001,"Pugatch, T.",Internship,Open,10,10
ECON,410,INTERNSHIP,Sp15,001,"Tremblay, C.",Internship,Open,10,10
ECON,410,INTERNSHIP,Su15,001,"Tremblay, C.",Internship,Open,60,60
ECON,410,INTERNSHIP,Su15,002,"Tremblay, C.",Internship,Open,10,10
ECON,411,ADVANCED MICROECONOMIC THEORY,F14,001,"Fare, R.",Lecture,Open,25,1
ECON,414,POLITICAL AND BEHAVIORAL ECONOMICS,W15,001,"Eisenhuth, R.",Lecture,Open,30,29
ECON,415,ADVANCED MACROECONOMIC THEORY,Sp15,001,"Meng, Q.",Lecture,Open,40,40
ECON,423,ECONOMETRICS I,F14,400,"Jalilvand, M.",WWW,Waitlisted,25,0
ECON,423,ECONOMETRICS I,W15,001,"Schroeder, E.",Lecture,Open,40,39
ECON,423,ECONOMETRICS I,W15,002,"Schroeder, E.",Lecture,Open,40,40
ECON,423,ECONOMETRICS I,Sp15,400,"Jalilvand, M.",WWW,Open,25,25
ECON,424,INTRODUCTION TO ECONOMETRICS,F14,001,"Tremblay, C.",Lecture,Open,18,7
ECON,424,INTRODUCTION TO ECONOMETRICS,F14,010,"Tremblay, C.",Laboratory,Open,18,7
ECON,424,INTRODUCTION TO ECONOMETRICS,W15,400,"Bergan, N.",WWW,Open,25,24
ECON,424,INTRODUCTION TO ECONOMETRICS,Sp15,001,"Pugatch, T.",Hybrid,Open,44,44
ECON,424,INTRODUCTION TO ECONOMETRICS,Sp15,010,"Pugatch, T.",Laboratory,Open,20,20
ECON,424,INTRODUCTION TO ECONOMETRICS,Sp15,011,"Pugatch, T.",Laboratory,Open,25,25
ECON,424,INTRODUCTION TO ECONOMETRICS,Su15,400,"Bergan, N.",WWW,Open,25,25
ECON,427,ECONOMETRICS II,Sp15,001,"Schroeder, E.",Lecture,Open,45,45
ECON,427,ECONOMETRICS II,Sp15,010,"Schroeder, E.",Laboratory,Open,25,25
ECON,427,ECONOMETRICS II,Sp15,011,"Schroeder, E.",Laboratory,Open,20,20
ECON,428,INTRODUCTION TO ECONOMIC RESEARCH,F14,400,"Soltau Nelson, C.",WWW,Waitlisted,20,0
ECON,428,INTRODUCTION TO ECONOMIC RESEARCH,W15,001,"Soltau Nelson, C.",Lecture,Open,20,16
ECON,428,INTRODUCTION TO ECONOMIC RESEARCH,Sp15,001,"Soltau Nelson, C.",Lecture,Open,20,20
ECON,435,THE PUBLIC ECONOMY,F14,001,"Thompson, P.",Lecture,Open,25,9
ECON,439,PUBLIC POLICY ANALYSIS,F14,001,"Thompson, P.",Lecture,Waitlisted,20,0
ECON,439,PUBLIC POLICY ANALYSIS,W15,400,"Henry, T.",WWW,Open,20,20
ECON,439,PUBLIC POLICY ANALYSIS,Sp15,001,Staff,Lecture,Open,20,20
ECON,439,PUBLIC POLICY ANALYSIS,Sp15,400,"Henry, T.",WWW,Open,20,20
ECON,440,ECONOMICS OF GLOBALIZATION,F14,001,"Lin, J.",Lecture,Open,22,7
ECON,455,ECONOMIC DEVELOPMENT,Sp15,001,"Schroeder, E.",Lecture,Open,30,30
ECON,460,INDUSTRIAL ORGANIZATION THEORY AND POLICY,F14,400,"Marshall, K.",WWW,Waitlisted,25,0
ECON,460,INDUSTRIAL ORGANIZATION THEORY AND POLICY,W15,001,"Tremblay, V.",Lecture,Open,22,22
ECON,461,"LAW, ECONOMICS, AND REGULATION",W15,001,"Tremblay, V.",Lecture,Open,28,28
ECON,461,"LAW, ECONOMICS, AND REGULATION",Sp15,400,"Marshall, K.",WWW,Open,25,25
ECON,462,MANAGERIAL ECONOMICS,Sp15,001,"Emerson, P.",Lecture,Open,35,35
ECON,466,ENERGY ECONOMICS,F14,001,"Hellman, M.",Lecture,Open,20,11
ECON,466,ENERGY ECONOMICS,W15,400,"Hellman, M.",WWW,Open,25,24
ECON,466,ENERGY ECONOMICS,Sp15,001,"Hellman, M.",Lecture,Open,26,26
ECON,466,ENERGY ECONOMICS,Su15,400,"Hellman, M.",WWW,Open,25,25
ECON,480,LABOR ECONOMICS,Sp15,001,"Pugatch, T.",Lecture,Open,25,25
ECON,480,LABOR ECONOMICS,Sp15,400,"Champlin, D.",WWW,Open,25,25
OPAY,188,"OVERSEAS STUDIES: CHIANG MAI, THAILAND",F14,900,Staff,Independent or Special Studies,Closed,0,0
OPAY,288,"OVERSEAS STUDIES: CHIANG MAI, THAILAND",F14,900,Staff,Independent or Special Studies,Closed,0,0
OPAY,388,"OVERSEAS STUDIES: CHIANG MAI, THAILAND",F14,910,Staff,Independent or Special Studies,Open,1,1
OPAY,388,"OVERSEAS STUDIES: CHIANG MAI, THAILAND",W15,910,Staff,Independent or Special Studies,Open,3,3
OPAY,488,"OVERSEAS STUDIES: CHIANG MAI, THAILAND",F14,900,Staff,Independent or Special Studies,Closed,0,0
OPAY,488,"OVERSEAS STUDIES: CHIANG MAI, THAILAND",W15,900,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,F14,501,Staff,Independent or Special Studies,Closed,0,-3
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,F14,900,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,F14,901,Staff,Independent or Special Studies,Closed,0,-22
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,F14,902,Staff,Independent or Special Studies,Closed,0,-54
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,F14,903,Staff,Independent or Special Studies,Closed,0,-93
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,F14,904,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,F14,905,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,F14,906,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,F14,907,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,F14,908,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,F14,909,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,F14,910,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,W15,900,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,W15,900,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,W15,901,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,W15,901,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,W15,902,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,W15,902,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,W15,903,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,W15,903,Staff,Independent or Special Studies,Closed,0,-2
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,W15,904,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,W15,904,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,W15,905,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,W15,905,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,W15,906,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,W15,906,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,W15,907,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,W15,907,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,W15,908,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,W15,908,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,W15,909,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,W15,909,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,W15,910,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,Sp15,900,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,Sp15,901,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,Sp15,902,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,Sp15,903,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,Sp15,904,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,Sp15,905,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,Sp15,906,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,Sp15,907,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,Sp15,908,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,Sp15,909,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,Sp15,910,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,Sp15,914,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,Su15,900,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,Su15,901,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,Su15,902,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,Su15,903,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,Su15,904,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,Su15,905,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,Su15,906,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,Su15,907,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,Su15,908,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,Su15,909,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,Su15,910,Staff,Independent or Special Studies,Closed,0,0
OSAB,388,OVERSEAS STUDIES: VARIOUS LOCATIONS,Su15,913,Staff,Independent or Special Studies,Closed,0,0
ECE,111,INTRODUCTION TO ECE: TOOLS,F14,001,"Shuman, M.",Lecture,Open,256,76
ECE,111,INTRODUCTION TO ECE: TOOLS,F14,010,"Shuman, M.",Laboratory,Waitlisted,22,0
ECE,111,INTRODUCTION TO ECE: TOOLS,F14,011,"Shuman, M.",Laboratory,Open,22,1
ECE,111,INTRODUCTION TO ECE: TOOLS,F14,012,"Shuman, M.",Laboratory,Open,22,7
ECE,111,INTRODUCTION TO ECE: TOOLS,F14,013,"Shuman, M.",Laboratory,Open,22,2
ECE,111,INTRODUCTION TO ECE: TOOLS,F14,014,"Shuman, M.",Laboratory,Open,22,17
ECE,111,INTRODUCTION TO ECE: TOOLS,F14,015,"Shuman, M.",Laboratory,Waitlisted,22,0
ECE,111,INTRODUCTION TO ECE: TOOLS,F14,016,"Shuman, M.",Laboratory,Open,22,1
ECE,111,INTRODUCTION TO ECE: TOOLS,F14,017,"Shuman, M.",Laboratory,Open,22,14
ECE,111,INTRODUCTION TO ECE: TOOLS,F14,018,"Shuman, M.",Laboratory,Open,22,11
ECE,111,INTRODUCTION TO ECE: TOOLS,F14,019,"Shuman, M.",Laboratory,Open,22,9
ECE,111,INTRODUCTION TO ECE: TOOLS,F14,020,"Shuman, M.",Laboratory,Waitlisted,22,0
ECE,112,INTRODUCTION TO ECE: CONCEPTS,W15,001,"Traylor, R.",Lecture,Open,150,149
ECE,112,INTRODUCTION TO ECE: CONCEPTS,W15,002,"Traylor, R.",Lecture,Open,150,150
ECE,112,INTRODUCTION TO ECE: CONCEPTS,W15,010,"Traylor, R.",Laboratory,Open,24,24
ECE,112,INTRODUCTION TO ECE: CONCEPTS,W15,011,"Traylor, R.",Laboratory,Open,24,24
ECE,112,INTRODUCTION TO ECE: CONCEPTS,W15,012,"Traylor, R.",Laboratory,Open,24,24
ECE,112,INTRODUCTION TO ECE: CONCEPTS,W15,014,"Traylor, R.",Laboratory,Open,24,24
ECE,112,INTRODUCTION TO ECE: CONCEPTS,W15,015,"Traylor, R.",Laboratory,Open,24,24
ECE,112,INTRODUCTION TO ECE: CONCEPTS,W15,016,"Traylor, R.",Laboratory,Open,24,23
ECE,112,INTRODUCTION TO ECE: CONCEPTS,W15,017,"Traylor, R.",Laboratory,Open,24,24
ECE,112,INTRODUCTION TO ECE: CONCEPTS,W15,018,"Traylor, R.",Laboratory,Open,24,24
ECE,112,INTRODUCTION TO ECE: CONCEPTS,W15,020,"Traylor, R.",Laboratory,Open,24,24
ECE,112,INTRODUCTION TO ECE: CONCEPTS,W15,021,"Traylor, R.",Laboratory,Open,24,24
ECE,112,INTRODUCTION TO ECE: CONCEPTS,W15,022,"Traylor, R.",Laboratory,Open,24,24
ECE,199,SPECIAL STUDIES,F14,001,"Heer, D.",Activity,Open,24,8
ECE,199,SPECIAL STUDIES,Sp15,002,"Heer, D.",Activity,Open,22,22
ECE,271,DIGITAL LOGIC DESIGN,F14,001,"Shuman, M.",Lecture,Open,109,5
ECE,271,DIGITAL LOGIC DESIGN,Sp15,001,"Shuman, M.",Lecture,Open,180,180
ECE,271,DIGITAL LOGIC DESIGN,Sp15,002,"Shuman, M.",Lecture,Open,100,100
ECE,272,DIGITAL LOGIC DESIGN LABORATORY,F14,003,"Shuman, M.",Laboratory,Open,24,10
ECE,272,DIGITAL LOGIC DESIGN LABORATORY,F14,004,"Shuman, M.",Laboratory,Open,24,10
ECE,272,DIGITAL LOGIC DESIGN LABORATORY,F14,005,"Shuman, M.",Laboratory,Open,24,3
ECE,272,DIGITAL LOGIC DESIGN LABORATORY,Sp15,001,"Shuman, M.",Laboratory,Open,24,24
ECE,272,DIGITAL LOGIC DESIGN LABORATORY,Sp15,002,"Shuman, M.",Laboratory,Open,24,24
ECE,272,DIGITAL LOGIC DESIGN LABORATORY,Sp15,003,"Shuman, M.",Laboratory,Open,24,24
ECE,272,DIGITAL LOGIC DESIGN LABORATORY,Sp15,004,"Shuman, M.",Laboratory,Open,24,24
ECE,272,DIGITAL LOGIC DESIGN LABORATORY,Sp15,005,"Shuman, M.",Laboratory,Open,24,24
ECE,272,DIGITAL LOGIC DESIGN LABORATORY,Sp15,006,"Shuman, M.",Laboratory,Open,24,24
ECE,272,DIGITAL LOGIC DESIGN LABORATORY,Sp15,007,Staff,Laboratory,Inactive-Not Offered,0,0
ECE,272,DIGITAL LOGIC DESIGN LABORATORY,Sp15,008,"Shuman, M.",Laboratory,Open,24,24
ECE,322,ELECTRONICS I,F14,001,"Dhagat, P.",Lecture,Open,140,29
ECE,322,ELECTRONICS I,F14,011,"Dhagat, P.",Laboratory,Waitlisted,22,0
ECE,322,ELECTRONICS I,F14,012,"Dhagat, P.",Laboratory,Waitlisted,22,0
ECE,322,ELECTRONICS I,F14,013,"Dhagat, P.",Laboratory,Waitlisted,22,0
ECE,322,ELECTRONICS I,F14,014,"Dhagat, P.",Laboratory,Waitlisted,22,0
ECE,322,ELECTRONICS I,F14,015,"Dhagat, P.",Laboratory,Waitlisted,22,0
ECE,322,ELECTRONICS I,W15,001,"Dhagat, P.",Lecture,Open,128,126
ECE,322,ELECTRONICS I,W15,010,"Dhagat, P.",Laboratory,Open,22,21
ECE,322,ELECTRONICS I,W15,011,"Dhagat, P.",Laboratory,Open,22,22
ECE,322,ELECTRONICS I,W15,012,"Dhagat, P.",Laboratory,Open,22,22
ECE,322,ELECTRONICS I,W15,013,"Dhagat, P.",Laboratory,Open,22,22
ECE,322,ELECTRONICS I,W15,014,"Dhagat, P.",Laboratory,Open,22,21
ECE,322,ELECTRONICS I,W15,016,"Dhagat, P.",Laboratory,Open,22,22
ECE,323,ELECTRONICS II,W15,001,"Moon, U.",Lecture,Open,100,90
ECE,323,ELECTRONICS II,W15,010,"Moon, U.",Laboratory,Open,20,16
ECE,323,ELECTRONICS II,W15,011,"Moon, U.",Laboratory,Open,20,19
ECE,323,ELECTRONICS II,W15,012,"Moon, U.",Laboratory,Open,20,15
ECE,323,ELECTRONICS II,W15,013,"Moon, U.",Laboratory,Open,20,20
ECE,323,ELECTRONICS II,W15,014,"Moon, U.",Laboratory,Open,20,20
ECE,323,ELECTRONICS II,Sp15,001,"Moon, U.",Lecture,Open,101,101
ECE,323,ELECTRONICS II,Sp15,010,"Moon, U.",Laboratory,Open,20,20
ECE,323,ELECTRONICS II,Sp15,011,"Moon, U.",Laboratory,Open,20,20
ECE,323,ELECTRONICS II,Sp15,012,"Moon, U.",Laboratory,Open,20,20
ECE,323,ELECTRONICS II,Sp15,013,"Moon, U.",Laboratory,Open,20,20
ECE,323,ELECTRONICS II,Sp15,014,"Moon, U.",Laboratory,Open,20,20
ECE,323,ELECTRONICS II,Sp15,015,Staff,Laboratory,Inactive-Not Offered,0,0
ECE,331,ELECTROMECHANICAL ENERGY CONVERSION,W15,001,"Brekken, T.",Lecture,Open,38,32
ECE,331,ELECTROMECHANICAL ENERGY CONVERSION,W15,010,Staff,Laboratory,Waitlisted,0,0
ECE,331,ELECTROMECHANICAL ENERGY CONVERSION,W15,011,"Brekken, T.",Laboratory,Open,8,6
ECE,331,ELECTROMECHANICAL ENERGY CONVERSION,W15,013,"Brekken, T.",Laboratory,Open,8,8
ECE,331,ELECTROMECHANICAL ENERGY CONVERSION,W15,015,"Brekken, T.",Laboratory,Open,8,6
ECE,331,ELECTROMECHANICAL ENERGY CONVERSION,W15,016,"Brekken, T.",Laboratory,Open,8,6
ECE,331,ELECTROMECHANICAL ENERGY CONVERSION,W15,017,"Brekken, T.",Laboratory,Open,8,8
ECE,331,ELECTROMECHANICAL ENERGY CONVERSION,W15,018,Staff,Laboratory,Closed,0,0
ECE,351,SIGNALS AND SYSTEMS I,F14,001,"Liu, H.",Lecture,Open,160,24
ECE,351,SIGNALS AND SYSTEMS I,W15,001,"Nguyen, T.",Lecture,Open,49,47
ECE,352,SIGNALS AND SYSTEMS II,W15,001,"Redfield, S.",Lecture,Open,160,155
ECE,352,SIGNALS AND SYSTEMS II,W15,002,Staff,Lecture,Closed,0,0
ECE,352,SIGNALS AND SYSTEMS II,W15,010,"Redfield, S.",Laboratory,Open,21,21
ECE,352,SIGNALS AND SYSTEMS II,W15,011,"Redfield, S.",Laboratory,Open,21,18
ECE,352,SIGNALS AND SYSTEMS II,W15,012,"Redfield, S.",Laboratory,Open,21,21
ECE,352,SIGNALS AND SYSTEMS II,W15,013,"Redfield, S.",Laboratory,Open,21,21
ECE,352,SIGNALS AND SYSTEMS II,W15,014,"Redfield, S.",Laboratory,Open,21,21
ECE,352,SIGNALS AND SYSTEMS II,W15,015,"Redfield, S.",Laboratory,Open,21,19
ECE,352,SIGNALS AND SYSTEMS II,W15,016,"Redfield, S.",Laboratory,Open,21,21
ECE,352,SIGNALS AND SYSTEMS II,W15,017,"Redfield, S.",Laboratory,Open,21,21
ECE,352,SIGNALS AND SYSTEMS II,Sp15,001,"Raich, R.",Lecture,Open,60,60
ECE,352,SIGNALS AND SYSTEMS II,Sp15,010,"Raich, R.",Laboratory,Open,24,24
ECE,352,SIGNALS AND SYSTEMS II,Sp15,011,"Raich, R.",Laboratory,Open,24,24
ECE,352,SIGNALS AND SYSTEMS II,Sp15,012,"Raich, R.",Laboratory,Open,24,24
ECE,352,SIGNALS AND SYSTEMS II,Sp15,013,"Raich, R.",Laboratory,Closed,0,0
ECE,353,INTRODUCTION TO PROBABILITY AND RANDOM SIGNALS,W15,001,"Chunikhina, E.",Lecture,Open,85,79
ECE,353,INTRODUCTION TO PROBABILITY AND RANDOM SIGNALS,Sp15,001,"Chunikhina, E.",Lecture,Open,145,145
ECE,372,INTRODUCTION TO COMPUTER NETWORKS,F14,001,"Noroozoliaee, M.",Lecture,Open,41,3
ECE,372,INTRODUCTION TO COMPUTER NETWORKS,W15,001,"Redfield, S.",Lecture,Open,49,47
ECE,372,INTRODUCTION TO COMPUTER NETWORKS,Sp15,001,"Redfield, S.",Lecture,Open,55,55
ECE,375,COMPUTER ORGANIZATION AND ASSEMBLY LANGUAGE PROGRAMMING,F14,001,"Lee, B.",Lecture,Open,140,48
ECE,375,COMPUTER ORGANIZATION AND ASSEMBLY LANGUAGE PROGRAMMING,F14,010,"Lee, B.",Laboratory,Open,24,2
ECE,375,COMPUTER ORGANIZATION AND ASSEMBLY LANGUAGE PROGRAMMING,F14,011,"Lee, B.",Laboratory,Open,23,11
ECE,375,COMPUTER ORGANIZATION AND ASSEMBLY LANGUAGE PROGRAMMING,F14,012,"Lee, B.",Laboratory,Waitlisted,24,0
ECE,375,COMPUTER ORGANIZATION AND ASSEMBLY LANGUAGE PROGRAMMING,F14,013,"Lee, B.",Laboratory,Open,23,13
ECE,375,COMPUTER ORGANIZATION AND ASSEMBLY LANGUAGE PROGRAMMING,F14,014,"Lee, B.",Laboratory,Open,23,10
ECE,375,COMPUTER ORGANIZATION AND ASSEMBLY LANGUAGE PROGRAMMING,F14,015,"Lee, B.",Laboratory,Open,23,12
ECE,375,COMPUTER ORGANIZATION AND ASSEMBLY LANGUAGE PROGRAMMING,W15,001,"Lee, B.",Lecture,Open,110,100
ECE,375,COMPUTER ORGANIZATION AND ASSEMBLY LANGUAGE PROGRAMMING,W15,010,"Lee, B.",Laboratory,Open,23,23
